symbol,entry_time,exit_time,entry_price,exit_price,quantity,leverage,stop_loss,take_profit,ai_score,exit_reason,gross_profit,entry_fee,exit_fee,net_profit,balance_after
XRPUSDT,2026-03-13T14:30:00+00:00,2026-03-13T14:45:00+00:00,1.43533047,1.42279745,3360.75461611,5,1.42322442,1.46559559,100.0,STOP_LOSS,-42.12039583,2.41189675,2.39083655,-46.92312914,4021.62321289
XRPUSDT,2026-03-16T14:15:00+00:00,2026-03-16T14:45:00+00:00,1.480444,1.50810835,3575.80284197,5,1.46919723,1.50856092,100.0,TAKE_PROFIT,98.92226752,2.64688793,2.69634907,93.57903052,4115.20224341
XRPUSDT,2026-03-17T00:15:00+00:00,2026-03-17T02:30:00+00:00,1.54086212,1.58040714,2570.7626159,5,1.52485441,1.5808814,100.0,TAKE_PROFIT,101.6608477,1.98059537,2.03142579,97.64882654,4212.85106995
XRPUSDT,2026-03-17T03:15:00+00:00,2026-03-17T03:30:00+00:00,1.56576959,1.54353246,1934.81428018,5,1.54399566,1.62020443,100.0,STOP_LOSS,-43.02471416,1.51473668,1.49322432,-46.03267516,4166.81839479
XRPUSDT,2026-04-01T12:45:00+00:00,2026-04-01T13:30:00+00:00,1.35430617,1.34681546,5879.90527788,5,1.34721963,1.37202251,100.0,STOP_LOSS,-44.04464109,3.981596,3.95957368,-51.98581077,4114.83258403
XRPUSDT,2026-04-11T20:30:00+00:00,2026-04-11T22:45:00+00:00,1.36120824,1.36129149,6324.54713328,5,1.35470211,1.37747357,100.0,EMA20_EXIT,0.52651855,4.30451284,4.3047761,-8.08277038,4106.74981364
XRPUSDT,2026-04-14T07:45:00+00:00,2026-04-14T10:30:00+00:00,1.36861046,1.36908915,6778.2689581,5,1.36255176,1.38375721,100.0,EMA20_EXIT,3.24468957,4.6384049,4.64002724,-6.03374257,4100.71607107
XRPUSDT,2026-04-14T14:30:00+00:00,2026-04-14T15:00:00+00:00,1.37811331,1.36884889,4631.67247716,5,1.36925967,1.40024742,100.0,STOP_LOSS,-42.90974941,3.19148474,3.17002987,-49.27126402,4051.44480705
XRPUSDT,2026-04-16T04:45:00+00:00,2026-04-16T07:45:00+00:00,1.40422114,1.40537826,4823.15432167,5,1.39582115,1.42522112,100.0,EMA20_EXIT,5.58096833,3.38638763,3.38917811,-1.19459742,4050.25020963
XRPUSDT,2026-04-16T15:15:00+00:00,2026-04-16T19:15:00+00:00,1.41652483,1.45057657,2936.06600857,5,1.40273001,1.45101187,100.0,TAKE_PROFIT,99.97814589,2.0795052,2.12949427,95.76914641,4146.01935605
XRPUSDT,2026-04-17T10:00:00+00:00,2026-04-17T10:30:00+00:00,1.44393305,1.43396334,4346.21014137,5,1.43439366,1.46778152,100.0,STOP_LOSS,-43.33044644,3.13781823,3.11615301,-49.58441768,4096.43493836
XRPUSDT,2026-04-21T11:00:00+00:00,2026-04-21T12:30:00+00:00,1.43993185,1.43273135,6050.3724784,5,1.4331613,1.45685824,100.0,STOP_LOSS,-43.56569729,4.35606202,4.33427917,-52.25603848,4044.17889988
XRPUSDT,2026-04-24T12:45:00+00:00,2026-04-24T14:15:00+00:00,1.43513041,1.42926802,7443.07313156,5,1.42969693,1.44871411,100.0,STOP_LOSS,-43.63419064,5.3408903,5.3190732,-54.29415414,3989.88474574
XRPUSDT,2026-05-01T16:45:00+00:00,2026-05-01T19:30:00+00:00,1.39191745,1.39218222,6514.19326283,5,1.38579254,1.40722974,100.0,EMA20_EXIT,1.72476295,4.53360964,4.53447202,-7.34331871,3982.54142704
XRPUSDT,2026-05-02T12:30:00+00:00,2026-05-02T18:00:00+00:00,1.38721604,1.38978294,8612.66301471,5,1.38403957,1.39515722,100.0,EMA20_EXIT,22.10784469,5.97381214,5.98486606,10.14916649,3992.69059353
XRPUSDT,2026-05-02T21:45:00+00:00,2026-05-03T00:15:00+00:00,1.39391805,1.38990222,8593.09611536,5,1.39031932,1.40291487,100.0,STOP_LOSS,-34.50837705,5.98903589,5.9717817,-46.46919464,3946.22139889
XRPUSDT,2026-05-03T22:45:00+00:00,2026-05-03T23:15:00+00:00,1.39821934,1.39240771,7316.24463528,5,1.39282556,1.41170379,100.0,STOP_LOSS,-42.51928975,5.11485737,5.09359773,-52.72774485,3893.49365404
XRPUSDT,2026-05-05T05:30:00+00:00,2026-05-05T09:00:00+00:00,1.40252063,1.40417862,7367.85926588,5,1.3972362,1.41573169,100.0,EMA20_EXIT,12.21583698,5.16678731,5.17289523,1.87615445,3895.36980849
XRPUSDT,2026-05-06T05:30:00+00:00,2026-05-06T07:45:00+00:00,1.4184254,1.43395747,6100.85232873,5,1.41204044,1.43438779,100.0,TAKE_PROFIT,94.75888778,4.32680195,4.3741814,86.05790443,3981.42771291
XRPUSDT,2026-05-11T14:15:00+00:00,2026-05-11T15:15:00+00:00,1.45973779,1.48215769,4353.25202842,5,1.45059192,1.48260247,100.0,TAKE_PROFIT,97.59947193,3.17730325,3.22610298,91.19606569,4072.62377861
XRPUSDT,2026-05-24T11:00:00+00:00,2026-05-24T13:45:00+00:00,1.36360896,1.35892977,8959.95237214,5,1.35933757,1.37428744,100.0,STOP_LOSS,-41.92533093,6.10893567,6.087973,-54.1222396,4018.50153901
XRPUSDT,2026-05-30T15:15:00+00:00,2026-05-30T19:30:00+00:00,1.3434029,1.34649593,7865.93472952,5,1.33829416,1.35617475,100.0,EMA20_EXIT,24.3295721,5.28355976,5.29572455,13.75028778,4032.25182679
XRPUSDT,2026-06-12T15:30:00+00:00,2026-06-12T15:45:00+00:00,1.14154236,1.13168722,4237.54833077,5,1.13202683,1.16533119,100.0,STOP_LOSS,-41.76162379,2.41867046,2.39778965,-46.5780839,3985.67374289
XRPUSDT,2026-06-13T16:00:00+00:00,2026-06-13T16:15:00+00:00,1.15254566,1.14735421,8222.73287525,5,1.14769852,1.16466351,100.0,STOP_LOSS,-42.68790293,4.73853754,4.71719359,-52.14363407,3933.53010882
XRPUSDT,2026-07-03T02:15:00+00:00,2026-07-03T06:00:00+00:00,1.08982685,1.10299983,7282.1708216,5,1.08442526,1.10333083,100.0,TAKE_PROFIT,95.92789606,3.96815264,4.01611659,87.94362682,4021.47373565
XRPUSDT,2026-07-03T09:30:00+00:00,2026-07-03T12:15:00+00:00,1.10103021,1.10436859,6482.67203518,5,1.09482679,1.11653877,100.0,EMA20_EXIT,21.64162267,3.56880888,3.57962969,14.49318411,4035.96691975
XRPUSDT,2026-07-03T14:15:00+00:00,2026-07-03T18:30:00+00:00,1.10883255,1.12566114,5877.71303207,5,1.10196599,1.12599894,100.0,TAKE_PROFIT,98.91362462,3.25869976,3.30815658,92.34676828,4128.31368803
XRPUSDT,2026-07-04T05:15:00+00:00,2026-07-04T13:15:00+00:00,1.140342,1.16054533,5021.88842722,5,1.13212136,1.1608936,100.0,TAKE_PROFIT,101.45887876,2.86333515,2.91406459,95.68147903,4223.99516706
ETHUSDT,2025-07-11T10:00:00+00:00,2025-07-11T11:45:00+00:00,2999.129469,2970.59240839,1.80860506,5,2971.48385355,3068.24350763,100.0,STOP_LOSS,-51.61227221,2.71212037,2.68631423,-57.01070681,4942.98929319
ETHUSDT,2025-07-13T11:30:00+00:00,2025-07-13T12:45:00+00:00,2963.618819,2985.32579955,5.00366909,5,2954.57768018,2986.22166605,100.0,TAKE_PROFIT,108.61454762,7.41448394,7.46879121,93.73127246,5036.72056566
ETHUSDT,2025-07-13T14:45:00+00:00,2025-07-13T17:00:00+00:00,2988.746355,2970.57191877,2.91426337,5,2971.46335778,3031.95384805,100.0,STOP_LOSS,-52.96509377,4.35499701,4.32851447,-61.64860525,4975.07196041
ETHUSDT,2025-07-14T06:00:00+00:00,2025-07-14T12:00:00+00:00,3029.788664,3049.58485,1.95588207,5,3004.35220215,3093.37981862,100.0,EMA20_EXIT,38.71900525,2.96295466,2.98231416,32.77373643,5007.84569684
ETHUSDT,2025-07-15T14:30:00+00:00,2025-07-15T14:45:00+00:00,3017.324926,2987.59545604,1.73684985,5,2988.49200364,3089.40723189,100.0,STOP_LOSS,-51.63562544,2.62032017,2.59450236,-56.85044797,4950.99524886
ETHUSDT,2025-07-15T18:30:00+00:00,2025-07-16T00:30:00+00:00,3058.287211,3145.48902451,1.40420713,5,3023.02891364,3146.4329544,100.0,TAKE_PROFIT,122.44940828,2.14723435,2.20845906,118.09371487,5069.08896373
ETHUSDT,2025-07-16T13:30:00+00:00,2025-07-16T14:30:00+00:00,3175.35232,3226.25659631,2.44305483,5,3154.6033425,3227.22476374,100.0,TAKE_PROFIT,124.36193811,3.87877991,3.94096088,116.54219732,5185.63116105
ETHUSDT,2025-07-17T22:45:00+00:00,2025-07-18T01:00:00+00:00,3467.669989,3565.74017214,1.30765063,5,3428.01389852,3566.8102152,100.0,TAKE_PROFIT,128.24153676,2.26725042,2.33137119,123.64291515,5309.2740762
ETHUSDT,2025-07-18T13:30:00+00:00,2025-07-18T14:15:00+00:00,3638.831322,3603.67756519,1.55823632,5,3604.75899289,3724.01214478,100.0,STOP_LOSS,-54.77786064,2.83507956,2.80769063,-60.42063084,5248.85344536
ETHUSDT,2025-07-20T17:00:00+00:00,2025-07-20T17:45:00+00:00,3777.192818,3743.1721819,1.59552482,5,3744.29547054,3859.43618664,100.0,STOP_LOSS,-54.28076929,3.01330245,2.98616206,-60.2802338,5188.57321156
ETHUSDT,2025-07-21T12:00:00+00:00,2025-07-21T15:45:00+00:00,3804.34096,3809.226889,1.75645719,5,3774.80096755,3878.19094113,100.0,EMA20_EXIT,8.58192512,3.34108102,3.34537198,1.89547213,5190.46868369
ETHUSDT,2025-07-23T02:30:00+00:00,2025-07-23T04:30:00+00:00,3733.059582,3732.000064,1.89188901,5,3705.6242057,3801.64802274,100.0,EMA20_EXIT,-2.00449046,3.5312672,3.53026495,-9.06602261,5181.40266108
ETHUSDT,2025-07-26T10:45:00+00:00,2025-07-26T11:30:00+00:00,3761.057979,3741.09913688,2.75077212,5,3742.22180342,3808.14841795,100.0,STOP_LOSS,-54.90222645,5.17290672,5.1454556,-65.22058877,5116.18207231
ETHUSDT,2025-07-26T22:15:00+00:00,2025-07-27T05:15:00+00:00,3748.444196,3798.54236839,2.49627931,5,3727.94896517,3799.68227307,100.0,TAKE_PROFIT,125.0590312,4.67858185,4.74111136,115.63933799,5231.8214103
ETHUSDT,2025-07-27T12:30:00+00:00,2025-07-27T19:45:00+00:00,3814.163906,3827.171504,2.25426368,5,3790.95534585,3872.18530637,100.0,EMA20_EXIT,29.32255574,4.29906558,4.31372686,20.70976329,5252.53117359
ETHUSDT,2025-07-27T23:00:00+00:00,2025-07-28T01:00:00+00:00,3844.45299,3851.74413,2.13898215,5,3819.89677214,3905.84353466,100.0,EMA20_EXIT,15.59561831,4.11160816,4.11940597,7.36460418,5259.89577778
ETHUSDT,2025-08-06T15:00:00+00:00,2025-08-06T21:30:00+00:00,3629.168424,3660.651475,1.88002831,5,3601.1906762,3699.1127935,100.0,EMA20_EXIT,59.18902717,3.41146969,3.4410642,52.33649327,5312.23227105
ETHUSDT,2025-08-07T01:30:00+00:00,2025-08-07T01:45:00+00:00,3692.587444,3670.94955977,2.58675629,5,3672.05117512,3743.92811619,100.0,STOP_LOSS,-55.97193314,4.7759119,4.74792593,-65.49577097,5246.73650008
ETHUSDT,2025-08-07T14:30:00+00:00,2025-08-07T16:45:00+00:00,3818.705268,3789.35103253,1.85941806,5,3790.48817898,3889.24799054,100.0,STOP_LOSS,-54.58179558,3.55028477,3.52299387,-61.65507422,5185.08142586
ETHUSDT,2025-08-08T00:45:00+00:00,2025-08-08T05:00:00+00:00,3901.330048,3909.396829,1.6488025,5,3869.88248873,3979.94894619,100.0,EMA20_EXIT,13.30052868,3.21626137,3.22291163,6.86135568,5191.94278154
ETHUSDT,2025-08-08T15:00:00+00:00,2025-08-08T18:00:00+00:00,3957.58692,4043.41184071,1.49128093,5,3922.77159669,4044.62522828,100.0,TAKE_PROFIT,127.98906758,2.95093695,3.01493149,122.02319914,5313.96598068
ETHUSDT,2025-08-09T15:15:00+00:00,2025-08-09T20:00:00+00:00,4201.280006,4282.65523217,1.60716784,5,4168.21584268,4283.94041429,100.0,TAKE_PROFIT,130.78364647,3.37608106,3.44147288,123.96609253,5437.93207321
ETHUSDT,2025-08-09T22:30:00+00:00,2025-08-10T03:00:00+00:00,4273.111549,4237.04832021,1.56299547,5,4238.31981615,4360.09088114,100.0,STOP_LOSS,-56.36666324,3.339427,3.31124367,-63.0173339,5374.9147393
ETHUSDT,2025-08-10T23:30:00+00:00,2025-08-11T01:30:00+00:00,4248.594196,4310.43984146,2.12820153,5,4223.33852981,4311.73336147,100.0,TAKE_PROFIT,131.6199973,4.52093233,4.58674233,122.51232263,5497.42706193
ETHUSDT,2025-08-12T08:45:00+00:00,2025-08-12T10:00:00+00:00,4311.943195,4282.08099547,1.92371157,5,4283.36600527,4383.38616932,100.0,STOP_LOSS,-57.44625874,4.14746751,4.11874438,-65.71247063,5431.7145913
ETHUSDT,2025-08-13T12:45:00+00:00,2025-08-13T13:45:00+00:00,4687.315773,4652.72748312,1.63645034,5,4654.12372024,4770.2959049,100.0,STOP_LOSS,-56.60201873,3.83527975,3.80697874,-64.24427721,5367.47031409
ETHUSDT,2025-08-13T22:45:00+00:00,2025-08-14T05:00:00+00:00,4735.730293,4735.958786,1.13659478,5,4688.50615994,4853.79062565,100.0,EMA20_EXIT,0.25970395,2.69130317,2.69143302,-5.12303223,5362.34728186
ETHUSDT,2025-08-23T15:15:00+00:00,2025-08-23T20:30:00+00:00,4746.063392,4745.265993,1.70451201,5,4714.6036706,4824.71269549,100.0,EMA20_EXIT,-1.35917617,4.04486103,4.04418144,-9.44821864,5352.89906323
ETHUSDT,2025-08-24T01:00:00+00:00,2025-08-24T06:00:00+00:00,4776.93265,4780.135529,2.26210969,5,4753.26934536,4836.09091161,100.0,EMA20_EXIT,7.24526362,5.40297282,5.40659545,-3.56430465,5349.33475858
ETHUSDT,2025-08-27T05:15:00+00:00,2025-08-27T06:45:00+00:00,4625.677287,4586.87128236,1.42917496,5,4588.24775669,4719.25111279,100.0,STOP_LOSS,-55.46057012,3.30545108,3.27772079,-62.04374199,5287.29101659
ETHUSDT,2025-08-27T13:30:00+00:00,2025-08-27T14:00:00+00:00,4627.88795,4587.05977585,1.34019538,5,4588.43630674,4726.51705816,100.0,STOP_LOSS,-54.71773037,3.10113702,3.07377816,-60.89264556,5226.39837103
ETHUSDT,2025-08-27T14:15:00+00:00,2025-08-27T18:45:00+00:00,4634.019789,4590.08279362,1.22801991,5,4591.46023169,4740.41868227,100.0,STOP_LOSS,-53.95550511,2.84533428,2.81835653,-59.61919592,5166.77917511
ETHUSDT,2025-08-31T11:45:00+00:00,2025-08-31T14:00:00+00:00,4478.323094,4456.07263028,2.47057796,5,4457.40985324,4530.6061959,100.0,STOP_LOSS,-54.97150526,5.53202317,5.50453741,-66.00806584,5100.77110927
ETHUSDT,2025-09-05T13:45:00+00:00,2025-09-05T14:00:00+00:00,4444.13284,4406.57561137,1.40769723,5,4407.89798076,4534.7199881,100.0,STOP_LOSS,-52.86920671,3.12799674,3.10156214,-59.0987656,5041.67234367
ETHUSDT,2025-09-08T13:15:00+00:00,2025-09-08T13:45:00+00:00,4341.261988,4317.85357197,2.27999245,5,4319.14931677,4396.54366607,100.0,STOP_LOSS,-53.3710118,4.94902228,4.92233677,-63.24237085,4978.42997282
ETHUSDT,2025-09-08T14:30:00+00:00,2025-09-08T17:45:00+00:00,4344.90308,4317.25883706,1.88944213,5,4318.55440338,4410.77477155,100.0,STOP_LOSS,-52.23219726,4.10472147,4.07860537,-60.4155241,4918.01444872
ETHUSDT,2025-09-10T08:15:00+00:00,2025-09-10T09:00:00+00:00,4329.948595,4312.32103596,3.01100323,5,4313.6151205,4370.78228125,100.0,STOP_LOSS,-53.07663719,6.5187446,6.49220628,-66.08758808,4851.92686064
ETHUSDT,2025-09-12T16:30:00+00:00,2025-09-12T17:45:00+00:00,4560.637781,4626.55852673,1.80210577,5,4533.71412908,4627.9469108,100.0,TAKE_PROFIT,118.79615624,4.10937583,4.16877391,110.5180065,4962.44486714
ETHUSDT,2025-09-18T14:30:00+00:00,2025-09-18T23:00:00+00:00,4601.470027,4575.03262178,1.97987118,5,4576.40554344,4664.13123591,100.0,STOP_LOSS,-52.34265668,4.55515895,4.52898762,-61.42680324,4901.0180639
ETHUSDT,2025-09-19T01:30:00+00:00,2025-09-19T02:30:00+00:00,4607.201746,4587.78007227,2.71600885,5,4589.15681932,4652.3140627,100.0,STOP_LOSS,-52.74943772,6.25660036,6.23022564,-65.23626372,4835.78180018
ETHUSDT,2025-09-28T00:30:00+00:00,2025-09-28T01:00:00+00:00,4026.377551,4009.901231,3.16623152,5,4011.10456237,4064.56002258,100.0,STOP_LOSS,-52.16784371,6.37422176,6.34813783,-64.89020331,4770.89159688
ETHUSDT,2025-09-29T08:45:00+00:00,2025-09-29T11:00:00+00:00,4123.53669,4105.020475,2.7602395,5,4106.25235071,4166.74753823,100.0,STOP_LOSS,-51.10918802,5.69097443,5.66541983,-62.46558228,4708.4260146
ETHUSDT,2025-10-02T13:15:00+00:00,2025-10-02T14:45:00+00:00,4395.11814,4374.20381228,2.40205317,5,4375.51646722,4444.12232194,100.0,STOP_LOSS,-50.2373272,5.27865373,5.25353507,-60.769516,4647.6564986
ETHUSDT,2025-10-03T03:45:00+00:00,2025-10-03T05:45:00+00:00,4501.940177,4470.9114468,1.56554991,5,4472.25312274,4576.15781266,100.0,STOP_LOSS,-48.57702577,3.52400602,3.49971751,-55.60074929,4592.05574931
ETHUSDT,2025-10-03T15:30:00+00:00,2025-10-03T16:30:00+00:00,4502.720411,4578.51577019,1.48765578,5,4471.85268056,4579.88973711,100.0,TAKE_PROFIT,112.75740419,3.34924902,3.40562772,106.00252745,4698.05827676
ETHUSDT,2025-10-03T16:45:00+00:00,2025-10-03T17:00:00+00:00,4526.777626,4483.83891473,1.12952676,5,4485.18447007,4630.76051583,100.0,STOP_LOSS,-48.50042342,2.55655823,2.53230802,-53.58928967,4644.46898708
ETHUSDT,2025-10-03T17:00:00+00:00,2025-10-03T17:45:00+00:00,4521.786129,4475.30341886,1.02890966,5,4476.64641278,4634.63541955,100.0,STOP_LOSS,-47.82650949,2.32625471,2.30234146,-52.45510566,4592.01388142
ETHUSDT,2025-10-06T03:45:00+00:00,2025-10-06T05:00:00+00:00,4538.441124,4513.81076544,1.97286972,5,4515.16531503,4596.63064644,100.0,STOP_LOSS,-48.5924886,4.47687653,4.45258029,-57.52194543,4534.49193599
ETHUSDT,2025-10-06T11:30:00+00:00,2025-10-06T13:45:00+00:00,4578.763217,4633.17977105,2.03133031,5,4556.44044696,4634.57014209,100.0,TAKE_PROFIT,110.5379956,4.65049025,4.70575925,101.1817461,4635.67368209
ETHUSDT,2025-10-15T09:15:00+00:00,2025-10-15T10:15:00+00:00,4154.74605,4117.35669728,1.28221014,5,4118.59227496,4245.13048759,100.0,STOP_LOSS,-47.94100719,2.66362876,2.63965825,-53.2442942,4582.42938789
ETHUSDT,2025-10-19T05:45:00+00:00,2025-10-19T06:30:00+00:00,3898.379163,3881.74031458,2.96137795,5,3882.90518614,3937.06410516,100.0,STOP_LOSS,-49.27391881,5.77228705,5.74765009,-60.79385595,4521.63553194
ETHUSDT,2025-10-21T17:00:00+00:00,2025-10-21T20:15:00+00:00,4015.60432,3962.31378453,0.86785157,5,3963.50283538,4145.85803156,100.0,STOP_LOSS,-46.24827487,1.74247426,1.71935012,-49.71009925,4471.92543269
ETHUSDT,2025-10-24T07:30:00+00:00,2025-10-24T11:30:00+00:00,3950.104676,3926.16863369,1.96500449,5,3927.34683774,4006.99927166,100.0,STOP_LOSS,-47.03443061,3.88098671,3.8574695,-54.77288682,4417.15254587
ETHUSDT,2025-10-24T12:45:00+00:00,2025-10-24T13:30:00+00:00,3965.159191,3935.60470966,1.55679102,5,3936.78574538,4036.09280506,100.0,STOP_LOSS,-46.01015116,3.08646211,3.06345704,-52.1600703,4364.99247557
ETHUSDT,2025-10-25T07:30:00+00:00,2025-10-25T10:00:00+00:00,3931.969237,3933.31965,3.04812583,5,3917.64898673,3967.76986268,100.0,EMA20_EXIT,4.11622875,5.9925685,5.99462661,-7.87096636,4357.1215092
